ID,component,defect
276f3ca2-b707-4ac8-b25c-57c634740ade,['Channel Bracket'],[]
9f072eec-bbfb-4edc-9a17-abfd71805efa,['Channel Bracket'],[]
edaf1aa8-7c72-4636-a99c-8b8ad1cd5496,['Channel Bracket'],[]
699705d9-17b4-482c-b284-56029510c082,['Channel Bracket'],[]
82d2d652-32e4-4d93-bb26-5b664827958b,['Channel Bracket'],[]
ce50875e-2bd8-4bd3-b6c3-49cef7e6be1b,['Channel Bracket'],[]
7a4310f8-ab09-4be0-a8a8-969a369eac31,['Channel Bracket'],[]
666d451c-fb05-4204-aa70-e66de1ca9f04,['Channel Bracket'],[]
4130c26a-5096-442c-b328-9586ab10e9ee,['Channel Bracket'],[]
6c4b618c-5e61-4d98-9ff2-17db0e156a47,['Channel Bracket'],[]
de746a5b-44bf-4a86-9983-0db113cafc69,['Channel Bracket'],[]
ebe9bc72-3118-461d-8a98-9a7587236293,[],['Corrosion-Heavy']
ebe9bc72-3118-461d-8a98-9a7587236293,['Channel Bracket'],[]
227825db-0755-45cc-b01f-b2e983d4df47,[],['Corrosion-Heavy']
227825db-0755-45cc-b01f-b2e983d4df47,['Channel Bracket'],[]
8559e52e-0689-4b6b-b847-2f88bd75e8b7,[],['Corrosion-Heavy']
8559e52e-0689-4b6b-b847-2f88bd75e8b7,['Channel Bracket'],[]
fc7ecf2d-279d-4284-bb44-e094abaf936f,['Channel Bracket'],[]
c16c6718-21e8-4e70-94b8-bcf45264aa12,[],['Corrosion-Heavy']
c16c6718-21e8-4e70-94b8-bcf45264aa12,['Channel Bracket'],[]
15834cc6-47af-4d5b-8796-ec10cb26b044,['Channel Bracket'],[]
4929202f-6dd4-478a-90a9-5963ee2c4fd5,['Channel Bracket'],[]
f92073d2-34bd-40e4-ad35-6a98f1430c1f,['Channel Bracket'],[]
fc324cb7-8ec3-48de-935d-086ee06c01f8,[],['Corrosion-Heavy']
fc324cb7-8ec3-48de-935d-086ee06c01f8,['Channel Bracket'],[]
b8745bb3-035b-429b-98c8-48d614e9247e,[],['Corrosion-Heavy']
b8745bb3-035b-429b-98c8-48d614e9247e,['Channel Bracket'],[]
8a9a777f-7511-498f-b645-f3b44586fcec,['Channel Bracket'],[]
5ca8bb34-d645-499b-b62e-7fd9e9661844,['Channel Bracket'],[]
6f0cf841-05a6-4294-abf5-ac5ff8d3e4a7,['Channel Bracket'],[]
69284470-f43a-441e-b6f4-2ecb85caa178,['Channel Bracket'],[]
d84d2584-a6ae-43fa-affe-cb927a02910f,['Channel Bracket'],[]
540743f7-4fcd-4ff4-a9a5-b982af7ea4bd,[],['Corrosion-Heavy']
540743f7-4fcd-4ff4-a9a5-b982af7ea4bd,['Channel Bracket'],[]
1274a3b6-f55c-4753-8f16-a26b17e1114a,['Channel Bracket'],[]
9b76d8ad-9a2d-4dc8-bba3-f9959cb43286,[],['Corrosion-Heavy']
9b76d8ad-9a2d-4dc8-bba3-f9959cb43286,['Channel Bracket'],[]
13448950-cafa-43fe-89f7-25b5dfee2b8a,[],['Corrosion-Heavy']
13448950-cafa-43fe-89f7-25b5dfee2b8a,['Channel Bracket'],[]
bb48fcf7-ecf5-4ea3-8497-e9e1f3424a1e,[],['Corrosion-Heavy']
bb48fcf7-ecf5-4ea3-8497-e9e1f3424a1e,['Channel Bracket'],[]
dc99e5e8-f8cd-4045-a94b-1514d0afe38b,[],['Corrosion-Heavy']
dc99e5e8-f8cd-4045-a94b-1514d0afe38b,['Channel Bracket'],[]
60f17b86-dc29-4bb4-b473-b9256735f5eb,['Channel Bracket'],[]
db42a6b8-4587-448c-b751-0298b03315b9,[],['Corrosion-Heavy']
db42a6b8-4587-448c-b751-0298b03315b9,['Channel Bracket'],[]
cf3ffb0e-df2f-40b3-a53c-02e114f30297,['Channel Bracket'],[]
849dc715-c163-4db3-b901-5b7816cdb713,[],['Corrosion-Heavy']
849dc715-c163-4db3-b901-5b7816cdb713,['Channel Bracket'],[]
9888b100-0e3e-4f5d-96ed-26a878d29599,['Channel Bracket'],[]
f8998f8a-4346-45eb-ac89-2fa69500c9ba,['Channel Bracket'],[]
5de84dd3-9b52-4462-8576-5dc02fedb22a,['Channel Bracket'],[]
59a2f3d9-5ce7-4ca9-9a22-3d6b71cea106,['Channel Bracket'],[]
a2487185-90f8-4a29-8515-2c831d79021b,['Channel Bracket'],[]
b22e3043-b6d6-41ca-aae2-e623625370b2,['Channel Bracket'],[]
f95e5914-6197-4658-9209-3b027d591d49,[],['Corrosion-Heavy']
f95e5914-6197-4658-9209-3b027d591d49,['Channel Bracket'],[]
26e1be60-6e81-4ead-83ed-be1fe40bc85d,[],['Corrosion-Heavy']
26e1be60-6e81-4ead-83ed-be1fe40bc85d,['Channel Bracket'],[]
32c1e639-8ab5-4787-8322-00e8a6413e4d,['Channel Bracket'],[]
d6e2b017-96a7-46af-a258-91c766aa2b47,[],['Corrosion-Heavy']
d6e2b017-96a7-46af-a258-91c766aa2b47,['Channel Bracket'],[]
fbca9772-4df3-46b7-8c00-92bb5865554d,[],['Corrosion-Heavy']
fbca9772-4df3-46b7-8c00-92bb5865554d,['Channel Bracket'],[]
184463c9-c3a8-4dcd-8f6c-2468000f7d38,[],['Corrosion-Heavy']
184463c9-c3a8-4dcd-8f6c-2468000f7d38,['Channel Bracket'],[]
c0b98ee2-a40f-4a12-befd-6ae9116e7a93,['Channel Bracket'],[]
981e88ee-fe34-40b5-b40c-3d38a2309f69,['Channel Bracket'],[]
f3101b5f-417a-4003-8751-3ea45124ccdf,['Channel Bracket'],[]
99ff6f4e-14a5-489a-bad2-efa96a7614de,[],['Corrosion-Heavy']
99ff6f4e-14a5-489a-bad2-efa96a7614de,['Channel Bracket'],[]
8bdf6a6e-8b3b-4785-ac61-d3a621d0b6b6,[],['Corrosion-Heavy']
8bdf6a6e-8b3b-4785-ac61-d3a621d0b6b6,['Channel Bracket'],[]
e087ab60-0124-496c-b357-fc17ccfe3b5c,[],['Corrosion-Heavy']
e087ab60-0124-496c-b357-fc17ccfe3b5c,['Channel Bracket'],[]
b82752d8-2366-4009-ac4b-4b91e8b5b41a,[],['Corrosion-Heavy']
b82752d8-2366-4009-ac4b-4b91e8b5b41a,['Channel Bracket'],[]
47773162-ebe4-4f16-a7ca-63a87a981db4,['Channel Bracket'],[]
e53136b1-bb5f-4bce-9dc3-02e1b4a87c2b,[],['Corrosion-Heavy']
e53136b1-bb5f-4bce-9dc3-02e1b4a87c2b,['Channel Bracket'],[]
52c471c3-3437-4933-bf3d-babb91d96234,[],['Corrosion-Heavy']
52c471c3-3437-4933-bf3d-babb91d96234,['Channel Bracket'],[]
46569f63-4078-4a43-bdda-cef44db6f9ae,[],['Corrosion-Heavy']
46569f63-4078-4a43-bdda-cef44db6f9ae,['Channel Bracket'],[]
a011678b-7c1d-46f6-87ce-c42555051c5c,[],['Corrosion-Heavy']
a011678b-7c1d-46f6-87ce-c42555051c5c,['Channel Bracket'],[]
6e781fc1-0ebc-4f25-b6ba-c3373bec7671,['Channel Bracket'],[]
a94807ff-0280-42fd-9f1a-09d02951e350,[],['Corrosion-Heavy']
a94807ff-0280-42fd-9f1a-09d02951e350,['Channel Bracket'],[]
86f8d434-03a7-473d-90e0-65e6770e7686,[],['Corrosion-Heavy']
86f8d434-03a7-473d-90e0-65e6770e7686,['Channel Bracket'],[]
48cd6ed3-edf9-4907-a1b2-322d8c963320,['Channel Bracket'],[]
e2ff24a2-0e9e-40fe-b355-e9a5478bd2d4,['Channel Bracket'],[]
72973e32-f780-4246-83b9-e54304c71dc6,[],['Corrosion-Surface']
72973e32-f780-4246-83b9-e54304c71dc6,['Channel Bracket'],[]
7d5fa0cc-27b8-4b6a-b5ac-81972e085f1a,['Channel Bracket'],[]
afc7e22a-3764-4d46-be20-26c6ebc2bfbc,['Channel Bracket'],[]
f9857c9d-a198-4b42-a9e2-c4456a13b939,[],['Corrosion-Surface']
f9857c9d-a198-4b42-a9e2-c4456a13b939,['Channel Bracket'],[]
94311554-e09c-4b69-b399-6b59a6ae41cc,['Channel Bracket'],[]
a6267e5d-ced0-4de0-ac8d-bda88b2eaa57,[],['Corrosion-Surface']
a6267e5d-ced0-4de0-ac8d-bda88b2eaa57,['Channel Bracket'],[]
8d4349e4-3d57-46e6-8ea1-60e6712a3d26,[],['Corrosion-Surface']
8d4349e4-3d57-46e6-8ea1-60e6712a3d26,['Channel Bracket'],[]
fbf4df60-c511-4ef2-ad84-7a2c73cfa184,[],['Corrosion-Surface']
fbf4df60-c511-4ef2-ad84-7a2c73cfa184,['Channel Bracket'],[]
da590e1a-b6fc-48d7-82d9-d6ca09b9638d,[],['Corrosion-Surface']
da590e1a-b6fc-48d7-82d9-d6ca09b9638d,['Channel Bracket'],[]
95cbde84-902b-4674-9cd6-58203e609052,[],['Corrosion-Surface']
95cbde84-902b-4674-9cd6-58203e609052,['Channel Bracket'],[]
869e960e-a4c5-48da-996c-f0ba2b7ab39c,[],['Corrosion-Surface']
869e960e-a4c5-48da-996c-f0ba2b7ab39c,['Channel Bracket'],[]
cc430494-8c6a-44ac-9b17-2db723c2a343,[],['Corrosion-Surface']
cc430494-8c6a-44ac-9b17-2db723c2a343,['Channel Bracket'],[]
e3b253db-e5b2-4f2f-9cf4-3c5433b56518,[],['Corrosion-Surface']
e3b253db-e5b2-4f2f-9cf4-3c5433b56518,['Channel Bracket'],[]
71b520f4-7edf-4b59-9515-7e593f1d16c9,[],['Corrosion-Surface']
71b520f4-7edf-4b59-9515-7e593f1d16c9,['Channel Bracket'],[]
984f02ee-2a1c-4ff8-890e-c8700b04a257,['Channel Bracket'],[]
c794d209-5fcd-4eb2-a441-014c182133ae,[],['Corrosion-Surface']
c794d209-5fcd-4eb2-a441-014c182133ae,['Channel Bracket'],[]
44c472bb-d81b-4ff5-825e-c639f448fc7f,['Channel Bracket'],[]
3326c48a-b223-49c3-997c-4a2903de57fc,[],['Corrosion-Surface']
3326c48a-b223-49c3-997c-4a2903de57fc,['Channel Bracket'],[]
80f40d81-9e25-4e7a-bb73-75d51e6a7382,[],['Corrosion-Surface']
80f40d81-9e25-4e7a-bb73-75d51e6a7382,['Channel Bracket'],[]
86e6d1fe-ebd1-4e24-a8c0-486cb496b7f6,['Channel Bracket'],[]
b7a4d2de-f1cb-47fa-8702-6e8ca841b6e7,[],['Corrosion-Surface']
b7a4d2de-f1cb-47fa-8702-6e8ca841b6e7,['Channel Bracket'],[]
d5c98cdb-73ff-463d-ba8f-c76a3908114b,['Channel Bracket'],[]
ef98b4c1-5ec5-4ef5-8e0e-c5e861e3d500,['Channel Bracket'],[]
3549c27e-9ba8-473b-9e78-ab4edf020211,['Channel Bracket'],[]
a91f1f06-6293-4d32-9ce6-416078cc37d7,['Channel Bracket'],[]
bbc84ebe-a098-4f63-904a-3e014fbd66ec,['Channel Bracket'],[]
a9797d99-468b-4ec5-a5d9-5944fdcc31ba,[],['Corrosion-Surface']
a9797d99-468b-4ec5-a5d9-5944fdcc31ba,['Channel Bracket'],[]
b3eaab78-a251-410d-b1e2-8613768d3cd9,['Channel Bracket'],[]
f181b647-9b47-4326-95fe-0ee1edb0ee22,['Channel Bracket'],[]
43bf242b-f4ae-4846-b66c-833a1c77764a,[],['Corrosion-Surface']
43bf242b-f4ae-4846-b66c-833a1c77764a,['Channel Bracket'],[]
6313050a-b0c1-47ae-9af7-a8d44c73f606,[],['Corrosion-Surface']
6313050a-b0c1-47ae-9af7-a8d44c73f606,['Channel Bracket'],[]
93b93b28-e8c3-495e-8fa8-4642ea7b914e,['Channel Bracket'],[]
b7f7c91d-4358-44e6-a74d-b7af90e34902,[],['Corrosion-Surface']
b7f7c91d-4358-44e6-a74d-b7af90e34902,['Channel Bracket'],[]
15852746-fd6d-42cd-a210-050b22a5734d,[],['Corrosion-Surface']
15852746-fd6d-42cd-a210-050b22a5734d,['Channel Bracket'],[]
773bfe7f-96f8-44cf-9401-120d60bea85e,[],['Corrosion-Surface']
773bfe7f-96f8-44cf-9401-120d60bea85e,['Channel Bracket'],[]
5226ca41-51a0-4ea6-9e82-1c3f5c31d60b,['Channel Bracket'],[]
5dfb6bcf-e9e4-420e-a0fc-1a2835dcb5b7,['Channel Bracket'],[]
a0148cca-cfc1-4a78-906a-72a1cdc26abd,['Channel Bracket'],[]
79e0bf4c-6632-4dfd-a5b2-d0d67bcc3b81,[],['Corrosion-Surface']
79e0bf4c-6632-4dfd-a5b2-d0d67bcc3b81,['Channel Bracket'],[]
33060705-d613-4ab3-910c-d130dd512b88,[],['Corrosion-Surface']
33060705-d613-4ab3-910c-d130dd512b88,['Channel Bracket'],[]
d69748ee-dc04-4e28-aac4-c2439b3b4d51,[],['Corrosion-Surface']
d69748ee-dc04-4e28-aac4-c2439b3b4d51,['Channel Bracket'],[]
438241ce-6b97-47ce-9a53-00130a009ded,['Channel Bracket'],[]
10664822-3edf-44eb-9f78-4650668672bc,['Channel Bracket'],[]
24eb7d8a-dcc9-4c8c-8496-15c8a4cc7b51,[],['Corrosion-Surface']
24eb7d8a-dcc9-4c8c-8496-15c8a4cc7b51,['Channel Bracket'],[]
106ee7db-562f-4b7a-9f65-d5d550946e5d,['Channel Bracket'],[]
a169ba72-c623-4d58-bb12-a810837f6888,['Channel Bracket'],[]
027903ef-920d-4aec-b460-e5980c9086d4,[],['Corrosion-Surface']
027903ef-920d-4aec-b460-e5980c9086d4,['Channel Bracket'],[]
20559346-16cd-41b5-8ef5-24fc4e803ab2,[],['Corrosion-Surface']
20559346-16cd-41b5-8ef5-24fc4e803ab2,['Channel Bracket'],[]
90c1e892-46e1-41db-aa19-b4601bbf6cef,[],['Corrosion-Surface']
90c1e892-46e1-41db-aa19-b4601bbf6cef,['Channel Bracket'],[]
d93e3b20-c89b-4aca-aeb9-76463c173138,['Channel Bracket'],[]
b4d7e17d-7fc6-4087-840f-d0601f373f51,[],['Corrosion-Surface']
b4d7e17d-7fc6-4087-840f-d0601f373f51,['Channel Bracket'],[]
5e4f6d73-1193-4f47-bbc8-bd53e850933e,['Channel Bracket'],[]
5e25c115-9eaf-476c-a6ea-dd57ea5496fb,['Channel Bracket'],[]
b4da837f-ba14-4327-a60f-f8cd8045ae99,[],['Corrosion-Surface']
b4da837f-ba14-4327-a60f-f8cd8045ae99,['Channel Bracket'],[]
324f1c61-782d-4f87-b541-d772057f6c36,['Channel Bracket'],[]
408f597a-c3d0-48ef-b85c-6c93a0bf37ca,['Channel Bracket'],[]
7ea81f1d-370f-4035-8da5-427b590389a1,['Channel Bracket'],[]
5b4000bd-77d7-4155-a99f-99e23bb6b04e,['Channel Bracket'],[]
6de41093-8af6-466d-81bd-823337bb1369,[],['Corrosion-Surface']
6de41093-8af6-466d-81bd-823337bb1369,['Channel Bracket'],[]
570bc228-4c7f-4688-bcd1-3794c3c6028a,[],['Corrosion-Surface']
570bc228-4c7f-4688-bcd1-3794c3c6028a,['Channel Bracket'],[]
efa41b40-a435-4142-b6c6-87a7967982b1,[],['Corrosion-Surface']
efa41b40-a435-4142-b6c6-87a7967982b1,['Channel Bracket'],[]
d14b563c-f8d8-4f01-bc57-53d6045e378a,[],['Corrosion-Surface']
d14b563c-f8d8-4f01-bc57-53d6045e378a,['Channel Bracket'],[]
ed0e062e-81f7-4a62-b20b-9136c1c560a6,[],['Corrosion-Surface']
ed0e062e-81f7-4a62-b20b-9136c1c560a6,['Channel Bracket'],[]
ae3e8e24-4bdd-4611-9e99-8b9c5e088b6b,[],['Corrosion-Surface']
ae3e8e24-4bdd-4611-9e99-8b9c5e088b6b,['Channel Bracket'],[]
fc0ef008-53fe-4d4b-ab67-e82e08ad8c88,['Channel Bracket'],[]
af29b490-ee80-42c2-8ae8-7fee67f837e7,['Channel Bracket'],[]
aba5a43f-6b0d-4adc-ad05-7c97effe8289,['Channel Bracket'],[]
28fc4ac9-1be8-49ee-8779-3553fcf9b32e,[],['Corrosion-Surface']
28fc4ac9-1be8-49ee-8779-3553fcf9b32e,['Channel Bracket'],[]
85109a2b-90ba-4729-a184-201249508a75,[],['Corrosion-Surface']
85109a2b-90ba-4729-a184-201249508a75,['Channel Bracket'],[]
78b89563-2e13-4b08-ac59-eb2f40043710,['Channel Bracket'],[]
75e7fd3c-8a1d-496e-9ab4-3aa2f1db0d62,['Channel Bracket'],[]
8e532e32-bf74-49ea-a462-ff27b71d834c,[],['Corrosion-Surface']
8e532e32-bf74-49ea-a462-ff27b71d834c,['Channel Bracket'],[]
205b0cbf-1059-4664-9c6a-8b262e5394ef,['Channel Bracket'],[]
934e69ca-9979-4347-aee3-1e04e27b9747,['Channel Bracket'],[]
7142b810-3aec-4df9-9292-c719e4217c32,['Channel Bracket'],[]
721cdb56-a709-42bd-beee-75c10d67924a,[],['Corrosion-Surface']
721cdb56-a709-42bd-beee-75c10d67924a,['Channel Bracket'],[]
9e5ddd81-272d-4f00-a7e3-0f62ae94eba0,['Channel Bracket'],[]
5892d739-9889-4d89-aa52-8a0a96b48c7f,['Channel Bracket'],[]
afde44f9-05ff-4d50-9a06-ef478f70d92d,['Channel Bracket'],[]
21ddeb89-b9b0-44ed-a679-f4d3a5bada7a,['Channel Bracket'],[]
c2a15d9a-b4c7-4470-871f-5d6f4bdf38cf,['Channel Bracket'],[]
de6e9305-db1f-47e9-a487-62058c6c89a2,['Channel Bracket'],[]
cef43ac6-5d3a-4b64-bc59-9140d98807d0,[],['Corrosion-Surface']
cef43ac6-5d3a-4b64-bc59-9140d98807d0,['Channel Bracket'],[]
6f73bb85-8e0e-478b-ba35-5a1d57d16b41,['Channel Bracket'],[]
6c65c00a-b857-4969-8c91-4cd99964f6f2,['Channel Bracket'],[]
40611876-57ee-40a5-8edd-79a2fa034e1b,['Channel Bracket'],[]
ea3a4c4d-8568-4e83-bacf-9330f340c913,[],['Corrosion-Surface']
ea3a4c4d-8568-4e83-bacf-9330f340c913,['Channel Bracket'],[]
770bfb51-114a-411a-91d8-c4c9e2ecbd4a,['Channel Bracket'],[]
d391a3b3-ced9-4a1d-8a68-28e2a707832b,['Channel Bracket'],[]
6ba267e8-06ec-4109-b7cf-ca4ffe31dbb8,['Channel Bracket'],[]
512dbf06-62a2-459e-b3c2-f695ef37ab84,['Channel Bracket'],[]
6584974a-639c-4fea-abd5-0cf43e238304,['Channel Bracket'],[]
e2e4e35c-a63e-4a96-b6f6-27535c0d0108,[],['Corrosion-Surface']
e2e4e35c-a63e-4a96-b6f6-27535c0d0108,['Channel Bracket'],[]
ce080088-b60b-49db-9c32-fdcc8677eb4f,[],['Corrosion-Surface']
ce080088-b60b-49db-9c32-fdcc8677eb4f,['Channel Bracket'],[]
75aa6f59-2dbf-4c81-8530-c4c9459cf994,[],['Corrosion-Surface']
75aa6f59-2dbf-4c81-8530-c4c9459cf994,['Channel Bracket'],[]
78095e82-5084-46fb-93a3-26ca89045c25,['Channel Bracket'],[]
77901ef9-8bc4-49a4-9c2f-0156263a52e8,['Channel Bracket'],[]
8b96c381-27cb-4b9c-a35b-70957a7bb05c,[],['Corrosion-Surface']
8b96c381-27cb-4b9c-a35b-70957a7bb05c,['Channel Bracket'],[]
8be0fa1f-691a-4bf3-808e-3a519d9186a6,['Channel Bracket'],[]
89da0a90-f2be-4572-a740-c7dc37b74d04,[],['Corrosion-Surface']
89da0a90-f2be-4572-a740-c7dc37b74d04,['Channel Bracket'],[]
b15e2a19-f4bc-4791-be18-62a7ee9d6bc1,['Channel Bracket'],[]
fe3c8d38-16a6-4b4c-bca0-7d523e2a3224,[],['Corrosion-Surface']
fe3c8d38-16a6-4b4c-bca0-7d523e2a3224,['Channel Bracket'],[]
31bd7861-3eea-4cee-9cc6-8d91ea1fbb0f,[],['Corrosion-Surface']
31bd7861-3eea-4cee-9cc6-8d91ea1fbb0f,['Channel Bracket'],[]
b6668be0-a3e0-4daa-a381-a92f0f4bfeda,[],['Corrosion-Surface']
b6668be0-a3e0-4daa-a381-a92f0f4bfeda,['Channel Bracket'],[]
fba76c48-3af7-44c9-92c4-7fd6b120e2d6,['Channel Bracket'],[]
9037f85c-7c37-4b61-b2ae-8f29de2af771,['Channel Bracket'],[]
e9187985-aad4-4aa6-9da1-80f14fd33ca0,['Channel Bracket'],[]
ab717c59-6c26-42df-935d-6aec7fd0b06c,[],['Corrosion-Surface']
ab717c59-6c26-42df-935d-6aec7fd0b06c,['Channel Bracket'],[]
99484808-f670-43b0-b60b-e9c94368e2a2,['Channel Bracket'],[]
de7fa56b-50f1-4e96-bed1-bd6bfa256bc9,['Channel Bracket'],[]
c588aea4-7584-417c-a36f-257e819af5d4,[],['Corrosion-Surface']
c588aea4-7584-417c-a36f-257e819af5d4,['Channel Bracket'],[]
48a68b6c-077e-437c-928c-465e719e76b7,['Channel Bracket'],[]
5e72411d-b0ef-474b-9142-213fd06fcfe9,[],['Corrosion-Surface']
5e72411d-b0ef-474b-9142-213fd06fcfe9,['Channel Bracket'],[]
22c5e210-46a1-4d83-b96c-c33ef8a81634,[],['Corrosion-Surface']
22c5e210-46a1-4d83-b96c-c33ef8a81634,['Channel Bracket'],[]
a1ec7f36-dff9-489c-a154-e849c2b1409b,['Channel Bracket'],[]
9c190259-7198-4ffd-99cf-c94dc1592316,['Channel Bracket'],[]
f0cfec66-b947-4a07-9816-c420e4d773d4,[],['Corrosion-Surface']
f0cfec66-b947-4a07-9816-c420e4d773d4,['Channel Bracket'],[]
9d452316-468e-4a71-9dc7-984642187317,['Channel Bracket'],[]
acc66b7d-0c94-4d60-83a2-5ddc1ed627a0,['Channel Bracket'],[]
6827f1c5-e2a1-44eb-9ab4-de097ec10fd2,[],['Corrosion-Surface']
6827f1c5-e2a1-44eb-9ab4-de097ec10fd2,['Channel Bracket'],[]
f74c7e83-983e-4492-a062-ea3a1f7c84db,[],['Corrosion-Surface']
f74c7e83-983e-4492-a062-ea3a1f7c84db,['Channel Bracket'],[]
9504e466-fa9a-47fa-947b-6462dd6f4119,['Channel Bracket'],[]
836df61f-90b6-4888-83f0-a0f5d00e75b6,['Channel Bracket'],[]
31c149f8-a6a1-419b-b985-80865c0fca5a,[],['Corrosion-Surface']
31c149f8-a6a1-419b-b985-80865c0fca5a,['Channel Bracket'],[]
ef50bda2-c727-423f-b645-27511dcd5d4e,[],['Corrosion-Surface']
ef50bda2-c727-423f-b645-27511dcd5d4e,['Channel Bracket'],[]
e85b4097-43e3-4a98-ba41-02a748cf3395,['Channel Bracket'],[]
73489de6-59d8-4580-93b3-dd4702536dcf,[],['Corrosion-Surface']
73489de6-59d8-4580-93b3-dd4702536dcf,['Channel Bracket'],[]
8303b134-6f85-403d-a114-6161b14dcfc0,[],['Corrosion-Surface']
8303b134-6f85-403d-a114-6161b14dcfc0,['Channel Bracket'],[]
1246dfaa-2ce2-4165-9fcd-840777887e00,[],['Drummy']
1246dfaa-2ce2-4165-9fcd-840777887e00,['Circular Connection'],[]
e6aa7dcf-1f52-4fb2-85ed-51e94fb15868,[],['Drummy']
e6aa7dcf-1f52-4fb2-85ed-51e94fb15868,['Circular Connection'],[]
22504241-1ba8-482c-83b1-ae2354248539,[],['Drummy']
22504241-1ba8-482c-83b1-ae2354248539,['Circular Connection'],[]
b0daa1ea-e579-46ac-bfb8-bb9834ae64f9,[],['Drummy']
b0daa1ea-e579-46ac-bfb8-bb9834ae64f9,['Circular Connection'],[]
21d72e09-c076-4f76-a348-db2df81f01dc,[],['Drummy']
21d72e09-c076-4f76-a348-db2df81f01dc,['Circular Connection'],[]
965caa8c-2f59-46ca-993b-02595304fc56,[],['Drummy']
965caa8c-2f59-46ca-993b-02595304fc56,['Circular Connection'],[]
d6143658-c87f-44d6-a493-af31f7374fb6,[],['Drummy']
d6143658-c87f-44d6-a493-af31f7374fb6,['Circular Connection'],[]
a92d2034-618d-4740-9000-107582b67c39,[],['Drummy']
a92d2034-618d-4740-9000-107582b67c39,['Circular Connection'],[]
23deb664-aaa3-408a-a268-66999ce3ce69,[],['Drummy']
23deb664-aaa3-408a-a268-66999ce3ce69,['Circular Connection'],[]
259ed654-b18e-4c26-a035-066debfbfd90,[],['Drummy']
259ed654-b18e-4c26-a035-066debfbfd90,['Circular Connection'],[]
327308a6-de1b-4b1e-847e-877fe0dd3323,[],['Drummy']
327308a6-de1b-4b1e-847e-877fe0dd3323,['Circular Connection'],[]
c587d1ec-0844-4b42-8629-1b85b452dab0,[],['Drummy']
c587d1ec-0844-4b42-8629-1b85b452dab0,['Circular Connection'],[]
664d8862-788e-4e02-8bba-7bf8f6b617db,[],['Drummy']
664d8862-788e-4e02-8bba-7bf8f6b617db,['Circular Connection'],[]
9c917162-bac9-4abf-a12e-3cde78ace4f8,[],['Drummy']
9c917162-bac9-4abf-a12e-3cde78ace4f8,['Circular Connection'],[]
793b4e49-8a9a-4e2e-adc3-af444eb9f1c0,[],['Drummy']
793b4e49-8a9a-4e2e-adc3-af444eb9f1c0,['Circular Connection'],[]
b4462138-0f94-47da-a639-e3401da60364,[],['Drummy']
b4462138-0f94-47da-a639-e3401da60364,['Circular Connection'],[]
758909ae-3270-4757-8d62-affe7d154e89,[],['Drummy']
758909ae-3270-4757-8d62-affe7d154e89,['Circular Connection'],[]
e7ab0e19-b194-4d70-ae92-de20dd18fcd5,[],['Drummy']
e7ab0e19-b194-4d70-ae92-de20dd18fcd5,['Circular Connection'],[]
fcb86e52-f0f2-41de-95c5-6602c1a60b1d,[],['Drummy']
fcb86e52-f0f2-41de-95c5-6602c1a60b1d,['Circular Connection'],[]
ab397786-d056-4188-b93b-fb57cf7fb859,[],['Drummy']
ab397786-d056-4188-b93b-fb57cf7fb859,['Circular Connection'],[]
df463dd3-334b-4e5d-8b0c-3e5e70b5652d,[],['Drummy']
df463dd3-334b-4e5d-8b0c-3e5e70b5652d,['Circular Connection'],[]
0135ab13-042d-4be8-987c-3f14ca845e4f,[],['Drummy']
0135ab13-042d-4be8-987c-3f14ca845e4f,['Circular Connection'],[]
f348bf0a-7a79-43b9-bad8-b247e319d7b3,[],['Drummy']
f348bf0a-7a79-43b9-bad8-b247e319d7b3,['Circular Connection'],[]
42cbfc11-133f-4c4c-804f-62163fe7e19d,[],['Drummy']
42cbfc11-133f-4c4c-804f-62163fe7e19d,['Circular Connection'],[]
099e31a2-1654-46f4-ad2e-fa7c4d098a3f,[],['Drummy']
099e31a2-1654-46f4-ad2e-fa7c4d098a3f,['Circular Connection'],[]
23dd5349-57da-4310-8281-da2f09c04245,[],['Drummy']
23dd5349-57da-4310-8281-da2f09c04245,['Circular Connection'],[]
e3000b6e-10bd-4cc3-827f-f8df6142df92,[],['Drummy']
e3000b6e-10bd-4cc3-827f-f8df6142df92,['Circular Connection'],[]
fd645fd3-e446-41bb-91b3-3e7cb4f791b8,[],['Drummy']
fd645fd3-e446-41bb-91b3-3e7cb4f791b8,['Circular Connection'],[]
e3986793-1ed8-4d0e-b46c-d4454d6a33b5,[],['Drummy']
e3986793-1ed8-4d0e-b46c-d4454d6a33b5,['Circular Connection'],[]
51ddb50d-62cf-4322-9abd-8cb07c01dd6b,[],['Drummy']
51ddb50d-62cf-4322-9abd-8cb07c01dd6b,['Circular Connection'],[]
91181a4b-2fa9-431a-aecb-72ca8250774e,[],['Drummy']
91181a4b-2fa9-431a-aecb-72ca8250774e,['Circular Connection'],[]
ebecc3bf-8014-47ea-a3b1-9ffe5eca0363,[],['Drummy']
ebecc3bf-8014-47ea-a3b1-9ffe5eca0363,['Circular Connection'],[]
b0684d46-ba16-43f4-8a78-fcd9cb8caad1,[],['Drummy']
b0684d46-ba16-43f4-8a78-fcd9cb8caad1,['Circular Connection'],[]
2934a1f2-3b3c-44bd-99ed-5f16d78bea44,[],['Drummy']
2934a1f2-3b3c-44bd-99ed-5f16d78bea44,['Circular Connection'],[]
